ts_code,name,fund_type,list_date,invest_type,type,market
018608.OF,国投瑞银增利宝D,货币市场型,,货币型,契约型开放式,O
017755.OF,平安养老目标日期2040三年持有,混合型,,混合型,契约型开放式,O
017768.OF,大成颐禧积极养老目标五年持有,混合型,,混合型,契约型开放式,O
017902.OF,汇添富双颐A,债券型,,债券型,契约型开放式,O
017903.OF,汇添富双颐C,债券型,,债券型,契约型开放式,O
018343.OF,汇安同业存单指数7天持有,债券型,,被动指数型,契约型开放式,O
018660.OF,中科沃土转型升级C,混合型,,灵活配置型,契约型开放式,O
159508.SZ,生物医药ETF基金,股票型,20230714,被动指数型,契约型开放式,E
018615.OF,光大睿阳纯债A,债券型,,债券型,契约型开放式,O
018616.OF,光大睿阳纯债C,债券型,,债券型,契约型开放式,O
017681.OF,建信睿安一年定开,债券型,,债券型,契约型开放式,O
016683.OF,天弘广盈六个月持有C,混合型,,混合型,契约型开放式,O
018742.OF,万家集利C,债券型,,债券型,契约型开放式,O
018741.OF,万家集利A,债券型,,债券型,契约型开放式,O
016682.OF,天弘广盈六个月持有A,混合型,,混合型,契约型开放式,O
017706.OF,建信添福悠享稳健养老目标一年持有A,债券型,,债券型,契约型开放式,O
018668.OF,中信建投景润3个月定开D,债券型,,债券型,契约型开放式,O
018606.OF,融通通祺C,债券型,,债券型,契约型开放式,O
018584.OF,浦银安盛普兴3个月定开,债券型,,债券型,契约型开放式,O
016923.OF,金鹰添兴一年定开,债券型,,债券型,契约型开放式,O
017050.OF,金鹰优选配置三个月持有A,混合型,,混合型,契约型开放式,O
017051.OF,金鹰优选配置三个月持有C,混合型,,混合型,契约型开放式,O
017208.OF,平安惠禧纯债C,债券型,,债券型,契约型开放式,O
017207.OF,平安惠禧纯债A,债券型,,债券型,契约型开放式,O
017198.OF,工银安悦稳健养老目标三年持有A,混合型,,混合型,契约型开放式,O
008971.OF,大成纳斯达克100联接C,股票型,,被动指数型,契约型开放式,O
018524.OF,华泰紫金恒生互联网科技业指数C,股票型,,被动指数型,契约型开放式,O
018523.OF,华泰紫金恒生互联网科技业指数A,股票型,,被动指数型,契约型开放式,O
018624.OF,国泰君安君增利60天滚动持有A,债券型,,债券型,契约型开放式,O
018625.OF,国泰君安君增利60天滚动持有C,债券型,,债券型,契约型开放式,O
016940.OF,国联安鸿利短债A,债券型,,债券型,契约型开放式,O
016941.OF,国联安鸿利短债C,债券型,,债券型,契约型开放式,O
018406.OF,朱雀产业精选C,混合型,,混合型,契约型开放式,O
018405.OF,朱雀产业精选A,混合型,,混合型,契约型开放式,O
018473.OF,创金合信行业轮动量化选股A,股票型,,股票型,契约型开放式,O
018474.OF,创金合信行业轮动量化选股C,股票型,,股票型,契约型开放式,O
018710.OF,鹏华沪深港新兴成长C,混合型,,灵活配置型,契约型开放式,O
018684.OF,汇泉安盈回报E,债券型,,债券型,契约型开放式,O
018516.OF,恒越安裕纯债,债券型,,债券型,契约型开放式,O
017004.OF,上银恒睿养老目标日期2045三年持有,混合型,,混合型,契约型开放式,O
017702.OF,鹏扬均衡成长A,混合型,,混合型,契约型开放式,O
017703.OF,鹏扬均衡成长C,混合型,,混合型,契约型开放式,O
018619.OF,中信保诚远见成长C,混合型,,混合型,契约型开放式,O
018618.OF,中信保诚远见成长A,混合型,,混合型,契约型开放式,O
562380.SH,央企科技引领ETF,股票型,20230706,被动指数型,契约型开放式,E
560170.SH,央企科技ETF,股票型,20230706,被动指数型,契约型开放式,E
159690.SZ,矿业ETF,股票型,20230706,被动指数型,契约型开放式,E
018469.OF,国富弹性市值C,混合型,,混合型,契约型开放式,O
563050.SH,央企科技50ETF,股票型,20230706,被动指数型,契约型开放式,E
159673.SZ,沪深300ETF鹏华,股票型,20230717,被动指数型,契约型开放式,E
018199.OF,交银稳进丰利六个月持有C,混合型,,混合型,契约型开放式,O
018198.OF,交银稳进丰利六个月持有A,混合型,,混合型,契约型开放式,O
016824.OF,嘉实方舟一年持有A,混合型,,混合型,契约型开放式,O
016862.OF,华安沣荣一年持有C,混合型,,混合型,契约型开放式,O
016861.OF,华安沣荣一年持有A,混合型,,混合型,契约型开放式,O
016822.OF,华安添悦6个月持有C,混合型,,混合型,契约型开放式,O
016821.OF,华安添悦6个月持有A,混合型,,混合型,契约型开放式,O
016825.OF,嘉实方舟一年持有C,混合型,,混合型,契约型开放式,O
018015.OF,工银瑞宏6个月定开A,债券型,,债券型,契约型开放式,O
018016.OF,工银瑞宏6个月定开C,债券型,,债券型,契约型开放式,O
017591.OF,汇添富添福智富均衡养老目标三年持有,混合型,,混合型,契约型开放式,O
017089.OF,景顺长城融景瑞利一年持有C,混合型,,混合型,契约型开放式,O
017088.OF,景顺长城融景瑞利一年持有A,混合型,,混合型,契约型开放式,O
018358.OF,华富数字经济A,混合型,,混合型,契约型开放式,O
018359.OF,华富数字经济C,混合型,,混合型,契约型开放式,O
018586.OF,汇添富双享增利A,债券型,,债券型,契约型开放式,O
018472.OF,南方津享稳健添利C,债券型,,债券型,契约型开放式,O
018471.OF,南方津享稳健添利A,债券型,,债券型,契约型开放式,O
018420.OF,汇添富稳航30天持有A,债券型,,债券型,契约型开放式,O
018421.OF,汇添富稳航30天持有C,债券型,,债券型,契约型开放式,O
018277.OF,博时稳健增利A,债券型,,债券型,契约型开放式,O
018278.OF,博时稳健增利C,债券型,,债券型,契约型开放式,O
018695.OF,博道消费智航C,股票型,,股票型,契约型开放式,O
018587.OF,汇添富双享增利C,债券型,,债券型,契约型开放式,O
017866.OF,泓德高端装备A,混合型,,混合型,契约型开放式,O
018356.OF,万家欣优C,混合型,,混合型,契约型开放式,O
017867.OF,泓德高端装备C,混合型,,混合型,契约型开放式,O
018350.OF,万家欣优A,混合型,,混合型,契约型开放式,O
018487.OF,汇添富鑫荣纯债A,债券型,,债券型,契约型开放式,O
018395.OF,招商中证全指医疗器械联接A,股票型,,被动指数型,契约型开放式,O
018488.OF,汇添富鑫荣纯债C,债券型,,债券型,契约型开放式,O
018396.OF,招商中证全指医疗器械联接C,股票型,,被动指数型,契约型开放式,O
018110.OF,百嘉百悦一年定开纯债,债券型,,债券型,契约型开放式,O
560030.SH,800价值ETF,股票型,20230710,被动指数型,契约型开放式,E
018700.OF,海富通养老目标2035三年持有Y,混合型,,混合型,契约型开放式,O
018669.OF,兴华安惠纯债A,债券型,,债券型,契约型开放式,O
018670.OF,兴华安惠纯债C,债券型,,债券型,契约型开放式,O
017162.OF,汇添富中证1000联接C,股票型,,被动指数型,契约型开放式,O
017161.OF,汇添富中证1000联接A,股票型,,被动指数型,契约型开放式,O
018531.OF,中欧稳鑫180天持有C,债券型,,债券型,契约型开放式,O
018530.OF,中欧稳鑫180天持有A,债券型,,债券型,契约型开放式,O
018387.OF,华泰柏瑞中证港股通高股息投资联接A,股票型,,被动指数型,契约型开放式,O
018388.OF,华泰柏瑞中证港股通高股息投资联接C,股票型,,被动指数型,契约型开放式,O
017389.OF,中银证券凌瑞6个月持有A,混合型,,混合型,契约型开放式,O
017390.OF,中银证券凌瑞6个月持有C,混合型,,混合型,契约型开放式,O
018696.OF,建信优享平衡养老目标三年持有Y,混合型,,混合型,契约型开放式,O
017298.OF,汇添富添添鑫多元收益9个月持有A,混合型,,混合型,契约型开放式,O
016951.OF,鹏华丰顺,债券型,,债券型,契约型开放式,O
017299.OF,汇添富添添鑫多元收益9个月持有C,混合型,,混合型,契约型开放式,O
018424.OF,路博迈中国机遇A,混合型,,混合型,契约型开放式,O
018425.OF,路博迈中国机遇C,混合型,,混合型,契约型开放式,O
018256.OF,国寿安保安泰三个月定开,债券型,,债券型,契约型开放式,O
017841.OF,方正富邦稳惠3个月定开,债券型,,债券型,契约型开放式,O
002176.OF,华商双翼C,混合型,,混合型,契约型开放式,O
017928.OF,南华瑞富一年定开,债券型,,债券型,契约型开放式,O
018701.OF,中银惠利纯债B,债券型,,债券型,契约型开放式,O
017743.OF,中欧行业鑫选C,混合型,,混合型,契约型开放式,O
017742.OF,中欧行业鑫选A,混合型,,混合型,契约型开放式,O
017705.OF,易方达裕浙3个月定开,债券型,,债券型,契约型开放式,O
018614.OF,万家货币D,货币市场型,,货币型,契约型开放式,O
017114.OF,浦银安盛景气优选A,混合型,,混合型,契约型开放式,O
017115.OF,浦银安盛景气优选C,混合型,,混合型,契约型开放式,O
018508.OF,创金合信益久9个月持有E,债券型,,债券型,契约型开放式,O
018506.OF,创金合信益久9个月持有A,债券型,,债券型,契约型开放式,O
018507.OF,创金合信益久9个月持有C,债券型,,债券型,契约型开放式,O
018138.OF,景顺长城中债0-3年政策性金融债C,债券型,,被动指数型,契约型开放式,O
018137.OF,景顺长城中债0-3年政策性金融债A,债券型,,被动指数型,契约型开放式,O
018559.OF,广发景佳纯债,债券型,,债券型,契约型开放式,O
159506.SZ,恒生医疗ETF,股票型,20230703,被动指数型,契约型开放式,E
018206.OF,永赢浩益一年定开,债券型,,债券型,契约型开放式,O
018348.OF,富安达同业存单AAA指数7天持有,债券型,,被动指数型,契约型开放式,O
018553.OF,景顺长城中小盘C,混合型,,混合型,契约型开放式,O
018600.OF,景顺长城鼎益C,混合型,,混合型,契约型开放式,O
018686.OF,博时中证全指证券公司C,股票型,,被动指数型,契约型开放式,O
017495.OF,泰康中证科创创业50指数A,股票型,,被动指数型,契约型开放式,O
017496.OF,泰康中证科创创业50指数C,股票型,,被动指数型,契约型开放式,O
016831.OF,广发恒裕一年持有C,混合型,,混合型,契约型开放式,O
014341.OF,摩根时代睿选A,股票型,,股票型,契约型开放式,O
014342.OF,摩根时代睿选C,股票型,,股票型,契约型开放式,O
016830.OF,广发恒裕一年持有A,混合型,,混合型,契约型开放式,O
017565.OF,华安产业优选C,混合型,,混合型,契约型开放式,O
018465.OF,嘉实稳健添翼一年持有A,混合型,,混合型,契约型开放式,O
018466.OF,嘉实稳健添翼一年持有C,混合型,,混合型,契约型开放式,O
017564.OF,华安产业优选A,混合型,,混合型,契约型开放式,O
017418.OF,华商创新医疗A,混合型,,混合型,契约型开放式,O
017419.OF,华商创新医疗C,混合型,,混合型,契约型开放式,O
018446.OF,工银领航三年持有,混合型,,混合型,契约型开放式,O
018412.OF,易方达中证芯片产业联接C,股票型,,被动指数型,契约型开放式,O
018319.OF,富国智选积极3个月持有C,混合型,,混合型,契约型开放式,O
017182.OF,大成至诚鑫选C,混合型,,混合型,契约型开放式,O
017181.OF,大成至诚鑫选A,混合型,,混合型,契约型开放式,O
018411.OF,易方达中证芯片产业联接A,股票型,,被动指数型,契约型开放式,O
018520.OF,淳厚瑞明A,债券型,,债券型,契约型开放式,O
018521.OF,淳厚瑞明C,债券型,,债券型,契约型开放式,O
018685.OF,银华1-3年国开债D,债券型,,被动指数型,契约型开放式,O
018318.OF,富国智选积极3个月持有A,混合型,,混合型,契约型开放式,O
018498.OF,渤海汇金优选平衡一年持有A,混合型,,混合型,契约型开放式,O
018499.OF,渤海汇金优选平衡一年持有C,混合型,,混合型,契约型开放式,O
013945.OF,交银中证海外中国互联网C,股票型,,被动指数型,契约型开放式,O
018658.OF,兴银消费新趋势C,混合型,,灵活配置型,契约型开放式,O
017184.OF,华商嘉逸养老目标2045五年持有,混合型,,混合型,契约型开放式,O
017449.OF,嘉合磐辉纯债A,债券型,,债券型,契约型开放式,O
017450.OF,嘉合磐辉纯债C,债券型,,债券型,契约型开放式,O
016887.OF,富国中证上海环交所碳中和联接A,股票型,,被动指数型,契约型开放式,O
018180.OF,东方红30天滚动持有纯债A,债券型,,债券型,契约型开放式,O
016888.OF,富国中证上海环交所碳中和联接C,股票型,,被动指数型,契约型开放式,O
018181.OF,东方红30天滚动持有纯债C,债券型,,债券型,契约型开放式,O
012905.OF,金鹰睿选成长六个月持有A,混合型,,混合型,契约型开放式,O
012906.OF,金鹰睿选成长六个月持有C,混合型,,混合型,契约型开放式,O
508019.SH,中金湖北科投光谷REIT,REITs,20230630,,契约型封闭式,E
018666.OF,鹏扬利沣短债D,债券型,,债券型,契约型开放式,O
018656.OF,新华行业周期轮换C,混合型,,混合型,契约型开放式,O
018410.OF,中欧价值回报C,混合型,,混合型,契约型开放式,O
018409.OF,中欧价值回报A,混合型,,混合型,契约型开放式,O
018475.OF,万家恒生互联网科技业指数A,股票型,,被动指数型,契约型开放式,O
018074.OF,中银中债1-5年进出口行,债券型,,被动指数型,契约型开放式,O
018062.OF,华泰紫金中证1000指数增强A,股票型,,增强指数型,契约型开放式,O
018063.OF,华泰紫金中证1000指数增强C,股票型,,增强指数型,契约型开放式,O
159507.SZ,电信ETF,股票型,20230621,被动指数型,契约型开放式,E
018566.OF,恒生前海恒源泓利A,债券型,,债券型,契约型开放式,O
018567.OF,恒生前海恒源泓利C,债券型,,债券型,契约型开放式,O
006033.OF,创金合信汇泽纯债三个月C,债券型,,债券型,契约型开放式,O
