ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,name
515110.SH,20240830,20240630,600519.SH,2347824.0,1600.0,0.85,0.0,一带一路国企ETF
001835.OF,20240830,20240630,600519.SH,3081519.0,2100.0,2.31,0.0,易方达瑞祥I
001836.OF,20240830,20240630,600519.SH,3081519.0,2100.0,2.31,0.0,易方达瑞祥E
501219.SH,20240830,20240630,600519.SH,4108692.0,2800.0,0.12,0.0,智胜先锋LOF
014198.OF,20240830,20240630,600519.SH,4108692.0,2800.0,0.12,0.0,华夏智胜先锋C
001803.OF,20240830,20240630,600519.SH,2641302.0,1800.0,1.89,0.0,易方达瑞财E
001802.OF,20240830,20240630,600519.SH,2641302.0,1800.0,1.89,0.0,易方达瑞财I
008063.OF,20240830,20240630,600519.SH,41086920.0,28000.0,2.55,0.0,汇添富大盘核心资产A
015116.OF,20240830,20240630,600519.SH,41086920.0,28000.0,2.55,0.0,汇添富大盘核心资产C
015117.OF,20240830,20240630,600519.SH,41086920.0,28000.0,2.55,0.0,汇添富大盘核心资产D
009779.OF,20240830,20240630,600519.SH,2934780.0,2000.0,2.29,0.0,长信消费升级C
009778.OF,20240830,20240630,600519.SH,2934780.0,2000.0,2.29,0.0,长信消费升级A
014752.OF,20240830,20240630,600519.SH,3228258.0,2200.0,1.84,0.0,长信稳健增长一年持有A
014753.OF,20240830,20240630,600519.SH,3228258.0,2200.0,1.84,0.0,长信稳健增长一年持有C
011515.OF,20240830,20240630,600519.SH,146739.0,100.0,2.83,0.0,中海海誉C
011514.OF,20240830,20240630,600519.SH,146739.0,100.0,2.83,0.0,中海海誉A
007639.OF,20240830,20240630,600519.SH,4402170.0,3000.0,2.61,0.0,汇添富竞争优势
398041.OF,20240830,20240630,600519.SH,4842387.0,3300.0,2.68,0.0,中海量化策略
005956.OF,20240830,20240630,600519.SH,1614129.0,1100.0,2.0,0.0,易方达鑫转添利C
005955.OF,20240830,20240630,600519.SH,1614129.0,1100.0,2.0,0.0,易方达鑫转添利A
001182.OF,20240830,20240630,600519.SH,8510862.0,5800.0,1.48,0.0,易方达安心回馈A
016594.OF,20240830,20240630,600519.SH,8510862.0,5800.0,1.48,0.0,易方达安心回馈C
014833.OF,20240830,20240630,600519.SH,1998585.18,1362.0,0.12,0.0,汇添富盈鑫灵活配置C
002420.OF,20240830,20240630,600519.SH,1998585.18,1362.0,0.12,0.0,汇添富盈鑫灵活配置A
014834.OF,20240830,20240630,600519.SH,1998585.18,1362.0,0.12,0.0,汇添富盈鑫灵活配置D
016173.OF,20240830,20240630,600519.SH,733695.0,500.0,2.34,0.0,汇添富优势企业精选C
016165.OF,20240830,20240630,600519.SH,733695.0,500.0,2.34,0.0,汇添富优势企业精选A
519977.OF,20240830,20240630,600519.SH,3668475.0,2500.0,1.84,0.0,长信可转债A
519976.OF,20240830,20240630,600519.SH,3668475.0,2500.0,1.84,0.0,长信可转债C
001249.OF,20240830,20240630,600519.SH,2788041.0,1900.0,2.15,0.0,易方达新利
013552.OF,20240830,20240630,600519.SH,277336.71,189.0,0.05,0.0,汇添富成长领先A
013553.OF,20240830,20240630,600519.SH,277336.71,189.0,0.05,0.0,汇添富成长领先C
011272.OF,20240830,20240630,600519.SH,11885859.0,8100.0,1.09,0.0,汇添富价值成长均衡投资C
010886.OF,20240830,20240630,600519.SH,6163038.0,4200.0,0.95,0.0,长盛优势企业精选C
010885.OF,20240830,20240630,600519.SH,6163038.0,4200.0,0.95,0.0,长盛优势企业精选A
011682.OF,20240830,20240630,600519.SH,586956.0,400.0,0.56,0.0,汇添富均衡精选六个月持有C
011681.OF,20240830,20240630,600519.SH,586956.0,400.0,0.56,0.0,汇添富均衡精选六个月持有A
011271.OF,20240830,20240630,600519.SH,11885859.0,8100.0,1.09,0.0,汇添富价值成长均衡投资A
012790.OF,20240830,20240630,600519.SH,3374997.0,2300.0,1.41,0.0,汇添富双享回报C
012789.OF,20240830,20240630,600519.SH,3374997.0,2300.0,1.41,0.0,汇添富双享回报A
002418.OF,20240830,20240630,600519.SH,11739120.0,8000.0,2.24,0.0,汇添富优选回报C
470021.OF,20240830,20240630,600519.SH,11739120.0,8000.0,2.24,0.0,汇添富优选回报A
010219.OF,20240830,20240630,600519.SH,7043472.0,4800.0,1.63,0.0,汇添富稳健添益一年持有期
009900.OF,20240830,20240630,600519.SH,5135865.0,3500.0,3.91,0.0,易方达磐固六个月持有A
009901.OF,20240830,20240630,600519.SH,5135865.0,3500.0,3.91,0.0,易方达磐固六个月持有C
018278.OF,20240830,20240630,600519.SH,146739.0,100.0,0.49,0.0,博时稳健增利C
018277.OF,20240830,20240630,600519.SH,146739.0,100.0,0.49,0.0,博时稳健增利A
009391.OF,20240830,20240630,600519.SH,20119384.29,13711.0,1.12,0.0,汇添富优质成长A
009392.OF,20240830,20240630,600519.SH,20119384.29,13711.0,1.12,0.0,汇添富优质成长C
015193.OF,20240830,20240630,600519.SH,6456516.0,4400.0,1.26,0.0,汇添富社会责任D
470028.OF,20240830,20240630,600519.SH,6456516.0,4400.0,1.26,0.0,汇添富社会责任A
015192.OF,20240830,20240630,600519.SH,6456516.0,4400.0,1.26,0.0,汇添富社会责任C
398031.OF,20240830,20240630,600519.SH,586956.0,400.0,1.89,0.0,中海蓝筹配置A
020361.OF,20240830,20240630,600519.SH,586956.0,400.0,1.89,0.0,中海蓝筹配置C
018118.OF,20240830,20240630,600519.SH,1614129.0,1100.0,2.44,0.0,华宝ESG责任投资A
018119.OF,20240830,20240630,600519.SH,1614129.0,1100.0,2.44,0.0,华宝ESG责任投资C
010481.OF,20240830,20240630,600519.SH,15746562.09,10731.0,1.11,0.0,汇添富高质量成长精选2年持有
110010.OF,20240830,20240630,600519.SH,33749970.0,23000.0,1.49,0.0,易方达价值成长
001136.OF,20240830,20240630,600519.SH,1907607.0,1300.0,2.03,0.0,易方达裕如A
017417.OF,20240830,20240630,600519.SH,1907607.0,1300.0,2.03,0.0,易方达裕如C
016344.OF,20240830,20240630,600519.SH,6749994.0,4600.0,1.95,0.0,易方达裕惠回报C
000436.OF,20240830,20240630,600519.SH,6749994.0,4600.0,1.95,0.0,易方达裕惠回报A
010439.OF,20240830,20240630,600519.SH,4747006.65,3235.0,1.47,0.0,汇添富稳健汇盈一年持有
010869.OF,20240830,20240630,600519.SH,3081519.0,2100.0,2.66,0.0,汇添富稳健欣享一年持有
010045.OF,20240830,20240630,600519.SH,5196027.99,3541.0,1.67,0.0,汇添富稳健添盈一年
001433.OF,20240830,20240630,600519.SH,2788041.0,1900.0,2.15,0.0,易方达瑞景
017420.OF,20240830,20240630,600519.SH,73369500.0,50000.0,1.25,0.0,易方达裕祥回报C
002351.OF,20240830,20240630,600519.SH,73369500.0,50000.0,1.25,0.0,易方达裕祥回报A
001806.OF,20240830,20240630,600519.SH,2842334.43,1937.0,4.1,0.0,易方达瑞智I
001807.OF,20240830,20240630,600519.SH,2842334.43,1937.0,4.1,0.0,易方达瑞智E
009550.OF,20240830,20240630,600519.SH,87958291.38,59942.0,3.44,0.0,汇添富开放视野中国优势A
009551.OF,20240830,20240630,600519.SH,87958291.38,59942.0,3.44,0.0,汇添富开放视野中国优势C
006260.OF,20240830,20240630,600519.SH,2789508.39,1901.0,0.41,0.0,汇添富红利增长C
006259.OF,20240830,20240630,600519.SH,2789508.39,1901.0,0.41,0.0,汇添富红利增长A
010175.OF,20240830,20240630,600519.SH,586956.0,400.0,2.49,0.0,英大智享C
010174.OF,20240830,20240630,600519.SH,586956.0,400.0,2.49,0.0,英大智享A
004221.OF,20240830,20240630,600519.SH,7190211.0,4900.0,1.41,0.0,长信量化先锋C
519983.OF,20240830,20240630,600519.SH,7190211.0,4900.0,1.41,0.0,长信量化先锋A
001817.OF,20240830,20240630,600519.SH,2790975.78,1902.0,2.18,0.0,易方达瑞兴I
001818.OF,20240830,20240630,600519.SH,2790975.78,1902.0,2.18,0.0,易方达瑞兴E
006696.OF,20240830,20240630,600519.SH,3521736.0,2400.0,2.35,0.0,汇添富研究优选灵活配置
018586.OF,20240830,20240630,600519.SH,440217.0,300.0,1.5,0.0,汇添富双享增利A
018587.OF,20240830,20240630,600519.SH,440217.0,300.0,1.5,0.0,汇添富双享增利C
169103.SZ,20240830,20240630,600519.SH,25679325.0,17500.0,2.59,0.0,东方红睿轩定开
169101.SZ,20240830,20240630,600519.SH,25092369.0,17100.0,1.53,0.0,东方红睿丰LOF
021312.OF,20240830,20240630,600519.SH,880434.0,600.0,1.79,0.0,华宝安享C
011376.OF,20240830,20240630,600519.SH,880434.0,600.0,1.79,0.0,华宝安享A
002147.OF,20240830,20240630,600519.SH,1467390.0,1000.0,2.6,0.0,长安鑫益增强C
002146.OF,20240830,20240630,600519.SH,1467390.0,1000.0,2.6,0.0,长安鑫益增强A
865040.OF,20240830,20240630,600519.SH,146739.0,100.0,1.12,0.0,光大阳光北斗星180天滚动A
860051.OF,20240830,20240630,600519.SH,146739.0,100.0,1.12,0.0,光大阳光北斗星180天滚动C
011122.OF,20240830,20240630,600519.SH,9684774.0,6600.0,1.82,0.0,汇添富ESG可持续成长A
011123.OF,20240830,20240630,600519.SH,9684774.0,6600.0,1.82,0.0,汇添富ESG可持续成长C
240008.OF,20240830,20240630,600519.SH,14380422.0,9800.0,2.67,0.0,华宝收益增长A
015573.OF,20240830,20240630,600519.SH,14380422.0,9800.0,2.67,0.0,华宝收益增长C
159758.SZ,20240830,20240630,600519.SH,13499988.0,9200.0,2.65,0.0,红利质量ETF
012155.OF,20240830,20240630,600519.SH,14673900.0,10000.0,1.67,0.0,汇添富成长先锋六个月持有A
012156.OF,20240830,20240630,600519.SH,14673900.0,10000.0,1.67,0.0,汇添富成长先锋六个月持有C
160211.SZ,20240830,20240630,600519.SH,4695648.0,3200.0,1.2,0.0,国泰小盘LOF
160813.SZ,20240830,20240630,600519.SH,5722821.0,3900.0,1.17,0.0,长盛同盛LOF
159610.SZ,20240830,20240630,600519.SH,2494563.0,1700.0,0.36,0.0,500ETF增强
014161.OF,20240830,20240630,600519.SH,1467390.0,1000.0,3.21,0.0,易方达悦融一年持有C
014160.OF,20240830,20240630,600519.SH,1467390.0,1000.0,3.21,0.0,易方达悦融一年持有A
009558.OF,20240830,20240630,600519.SH,586956.0,400.0,0.28,0.0,嘉实稳惠6个月持有A
009559.OF,20240830,20240630,600519.SH,586956.0,400.0,0.28,0.0,嘉实稳惠6个月持有C
001044.OF,20240830,20240630,600519.SH,91777907.55,62545.0,5.31,0.0,嘉实新消费
008150.OF,20240830,20240630,600519.SH,20543460.0,14000.0,3.74,0.0,嘉实远见企业精选
850088.OF,20240830,20240630,600519.SH,1027173.0,700.0,1.54,0.0,海通量化价值精选一年持有A
850099.OF,20240830,20240630,600519.SH,1027173.0,700.0,1.54,0.0,海通量化价值精选一年持有C
850004.OF,20240830,20240630,600519.SH,1027173.0,700.0,1.54,0.0,海通量化价值精选一年持有B
009057.OF,20240830,20240630,600519.SH,146739.0,100.0,0.04,0.0,博时科技创新A
009058.OF,20240830,20240630,600519.SH,146739.0,100.0,0.04,0.0,博时科技创新C
001342.OF,20240830,20240630,600519.SH,2788041.0,1900.0,2.79,0.0,易方达新享A
001343.OF,20240830,20240630,600519.SH,2788041.0,1900.0,2.79,0.0,易方达新享C
001266.OF,20240830,20240630,600519.SH,733695.0,500.0,1.95,0.0,国投瑞银招财A
021543.OF,20240830,20240630,600519.SH,733695.0,500.0,1.95,0.0,国投瑞银招财C
009592.OF,20240830,20240630,600519.SH,8951079.0,6100.0,2.39,0.0,博时研究精选一年持有C
009591.OF,20240830,20240630,600519.SH,8951079.0,6100.0,2.39,0.0,博时研究精选一年持有A
000870.OF,20240830,20240630,600519.SH,2054346.0,1400.0,1.01,0.0,嘉实新收益
013604.OF,20240830,20240630,600519.SH,2788041.0,1900.0,2.43,0.0,易方达均衡优选一年持有C
013603.OF,20240830,20240630,600519.SH,2788041.0,1900.0,2.43,0.0,易方达均衡优选一年持有A
110007.OF,20240830,20240630,600519.SH,218316816.81,148779.0,2.88,0.01,易方达稳健收益A
110008.OF,20240830,20240630,600519.SH,218316816.81,148779.0,2.88,0.01,易方达稳健收益B
008008.OF,20240830,20240630,600519.SH,218316816.81,148779.0,2.88,0.01,易方达稳健收益C
850599.OF,20240830,20240630,600519.SH,7483689.0,5100.0,3.49,0.0,海通核心优势C
850588.OF,20240830,20240630,600519.SH,7483689.0,5100.0,3.49,0.0,海通核心优势A
850005.OF,20240830,20240630,600519.SH,7483689.0,5100.0,3.49,0.0,海通核心优势B
519039.OF,20240830,20240630,600519.SH,15414931.95,10505.0,2.66,0.0,长盛同德
006158.OF,20240830,20240630,600519.SH,22201610.7,15130.0,2.41,0.0,博时荣享回报A
006159.OF,20240830,20240630,600519.SH,22201610.7,15130.0,2.41,0.0,博时荣享回报C
070020.OF,20240830,20240630,600519.SH,1467.39,1.0,0.0,0.0,嘉实稳固收益C
009089.OF,20240830,20240630,600519.SH,1467.39,1.0,0.0,0.0,嘉实稳固收益A
009801.OF,20240830,20240630,600519.SH,1907607.0,1300.0,0.94,0.0,长盛制造精选C
009800.OF,20240830,20240630,600519.SH,1907607.0,1300.0,0.94,0.0,长盛制造精选A
000751.OF,20240830,20240630,600519.SH,10271.73,7.0,0.0,0.0,嘉实新兴产业
013939.OF,20240830,20240630,600519.SH,8070645.0,5500.0,1.26,0.0,汇泉策略优选C
012412.OF,20240830,20240630,600519.SH,8070645.0,5500.0,1.26,0.0,汇泉策略优选A
006123.OF,20240830,20240630,600519.SH,2201085.0,1500.0,0.2,0.0,国联高股息精选A
006124.OF,20240830,20240630,600519.SH,2201085.0,1500.0,0.2,0.0,国联高股息精选C
011345.OF,20240830,20240630,600519.SH,3081519.0,2100.0,0.53,0.0,景顺长城融景产业机遇一年持有C
011344.OF,20240830,20240630,600519.SH,3081519.0,2100.0,0.53,0.0,景顺长城融景产业机遇一年持有A
000480.OF,20240830,20240630,600519.SH,12472815.0,8500.0,0.75,0.0,东方红新动力A
017493.OF,20240830,20240630,600519.SH,12472815.0,8500.0,0.75,0.0,东方红新动力C
010059.OF,20240830,20240630,600519.SH,20616829.5,14050.0,1.5,0.0,东方红鼎元3个月定开
020359.OF,20240830,20240630,600519.SH,440217.0,300.0,1.06,0.0,东方红慧鑫甄选6个月持有C
020358.OF,20240830,20240630,600519.SH,440217.0,300.0,1.06,0.0,东方红慧鑫甄选6个月持有A
009000.OF,20240830,20240630,600519.SH,13499988.0,9200.0,2.83,0.0,景顺长城景颐嘉利6个月持有C
008999.OF,20240830,20240630,600519.SH,13499988.0,9200.0,2.83,0.0,景顺长城景颐嘉利6个月持有A
000978.OF,20240830,20240630,600519.SH,146739.0,100.0,0.03,0.0,景顺长城量化精选
014790.OF,20240830,20240630,600519.SH,586956.0,400.0,0.47,0.0,景顺长城产业臻选一年持有A
014791.OF,20240830,20240630,600519.SH,586956.0,400.0,0.47,0.0,景顺长城产业臻选一年持有C
014926.OF,20240830,20240630,600519.SH,146739.0,100.0,0.45,0.0,景顺长城安瑞C
012137.OF,20240830,20240630,600519.SH,146739.0,100.0,0.45,0.0,景顺长城安瑞A
000386.OF,20240830,20240630,600519.SH,39051650.07,26613.0,1.33,0.0,景顺长城景颐双利C
000385.OF,20240830,20240630,600519.SH,39051650.07,26613.0,1.33,0.0,景顺长城景颐双利A
015163.OF,20240830,20240630,600519.SH,440217.0,300.0,0.43,0.0,景顺长城鑫景产业精选一年持有C
015162.OF,20240830,20240630,600519.SH,440217.0,300.0,0.43,0.0,景顺长城鑫景产业精选一年持有A
010442.OF,20240830,20240630,600519.SH,21130416.0,14400.0,2.32,0.0,东方红启盛三年持有B
910006.OF,20240830,20240630,600519.SH,21130416.0,14400.0,2.32,0.0,东方红启盛三年持有A
015805.OF,20240830,20240630,600519.SH,1467390.0,1000.0,0.28,0.0,景顺长城景颐尊利A
015806.OF,20240830,20240630,600519.SH,1467390.0,1000.0,0.28,0.0,景顺长城景颐尊利C
010289.OF,20240830,20240630,600519.SH,13940205.0,9500.0,0.54,0.0,景顺长城产业趋势
011019.OF,20240830,20240630,600519.SH,146739.0,100.0,0.35,0.0,景顺长城安泽回报一年持有C
011018.OF,20240830,20240630,600519.SH,146739.0,100.0,0.35,0.0,景顺长城安泽回报一年持有A
004671.OF,20240830,20240630,600519.SH,2347824.0,1600.0,3.44,0.0,国联核心成长
910004.OF,20240830,20240630,600519.SH,4402170.0,3000.0,0.06,0.0,东方红启恒三年持有A
011724.OF,20240830,20240630,600519.SH,4402170.0,3000.0,0.06,0.0,东方红启恒三年持有B
000020.OF,20240830,20240630,600519.SH,1760868.0,1200.0,0.54,0.0,景顺长城品质投资A
016906.OF,20240830,20240630,600519.SH,1760868.0,1200.0,0.54,0.0,景顺长城品质投资C
003396.OF,20240830,20240630,600519.SH,25385847.0,17300.0,2.6,0.0,东方红优享红利沪港深A
017536.OF,20240830,20240630,600519.SH,25385847.0,17300.0,2.6,0.0,东方红优享红利沪港深C
009576.OF,20240830,20240630,600519.SH,81038080.14,55226.0,2.36,0.0,东方红智远三年持有期
910024.OF,20240830,20240630,600519.SH,7630428.0,5200.0,2.27,0.0,东方红启阳三年持有A
003045.OF,20240830,20240630,600519.SH,2934780.0,2000.0,1.79,0.0,东方红战略精选C
003044.OF,20240830,20240630,600519.SH,2934780.0,2000.0,1.79,0.0,东方红战略精选A
001112.OF,20240830,20240630,600519.SH,39468388.83,26897.0,2.32,0.0,东方红中国优势
017535.OF,20240830,20240630,600519.SH,146739.0,100.0,0.01,0.0,东方红京东大数据C
001564.OF,20240830,20240630,600519.SH,146739.0,100.0,0.01,0.0,东方红京东大数据A
000279.OF,20240830,20240630,600519.SH,2494563.0,1700.0,1.5,0.0,华商红利优选
008985.OF,20240830,20240630,600519.SH,66032550.0,45000.0,0.98,0.0,东方红启东三年持有
002784.OF,20240830,20240630,600519.SH,733695.0,500.0,1.81,0.0,东方红价值精选C
002783.OF,20240830,20240630,600519.SH,733695.0,500.0,1.81,0.0,东方红价值精选A
006775.OF,20240830,20240630,600519.SH,3961953.0,2700.0,1.93,0.0,前海开源优质成长
004278.OF,20240830,20240630,600519.SH,6603255.0,4500.0,1.98,0.0,东方红智逸沪港深
952004.OF,20240830,20240630,600519.SH,18944004.9,12910.0,1.94,0.0,国泰君安君得明
630005.OF,20240830,20240630,600519.SH,6456516.0,4400.0,2.97,0.0,华商动态阿尔法
010379.OF,20240830,20240630,600519.SH,80999928.0,55200.0,3.16,0.0,广发均衡优选A
010380.OF,20240830,20240630,600519.SH,80999928.0,55200.0,3.16,0.0,广发均衡优选C
011138.OF,20240830,20240630,600519.SH,12179337.0,8300.0,2.16,0.0,广发聚鸿六个月持有A
011139.OF,20240830,20240630,600519.SH,12179337.0,8300.0,2.16,0.0,广发聚鸿六个月持有C
011140.OF,20240830,20240630,600519.SH,12179337.0,8300.0,2.16,0.0,广发聚鸿六个月持有E
952009.OF,20240830,20240630,600519.SH,5869560.0,4000.0,0.41,0.0,国泰君安君得鑫两年持有A
952099.OF,20240830,20240630,600519.SH,5869560.0,4000.0,0.41,0.0,国泰君安君得鑫两年持有C
690003.OF,20240830,20240630,600519.SH,293478.0,200.0,1.27,0.0,民生加银精选
012690.OF,20240830,20240630,600519.SH,8804340.0,6000.0,2.21,0.0,广发消费领先A
012691.OF,20240830,20240630,600519.SH,8804340.0,6000.0,2.21,0.0,广发消费领先C
004189.OF,20240830,20240630,600519.SH,1320651.0,900.0,3.39,0.0,华商消费行业
008188.OF,20240830,20240630,600519.SH,17021724.0,11600.0,1.95,0.0,前海开源稳健增长三年
006217.OF,20240830,20240630,600519.SH,2054346.0,1400.0,1.81,0.0,前海开源价值成长C
006216.OF,20240830,20240630,600519.SH,2054346.0,1400.0,1.81,0.0,前海开源价值成长A
000884.OF,20240830,20240630,600519.SH,733695.0,500.0,0.96,0.0,民生加银优选
016048.OF,20240830,20240630,600519.SH,3228258.0,2200.0,1.84,0.0,华商新量化C
000609.OF,20240830,20240630,600519.SH,3228258.0,2200.0,1.84,0.0,华商新量化A
360005.OF,20240830,20240630,600519.SH,1467390.0,1000.0,0.63,0.0,光大红利A
019303.OF,20240830,20240630,600519.SH,1467390.0,1000.0,0.63,0.0,光大红利C
015033.OF,20240830,20240630,600519.SH,2641302.0,1800.0,3.44,0.0,国联医药消费C
015032.OF,20240830,20240630,600519.SH,2641302.0,1800.0,3.44,0.0,国联医药消费A
070003.OF,20240830,20240630,600519.SH,43040016.09,29331.0,3.63,0.0,嘉实稳健
015559.OF,20240830,20240630,600519.SH,5576082.0,3800.0,3.68,0.0,长江启航A
015560.OF,20240830,20240630,600519.SH,5576082.0,3800.0,3.68,0.0,长江启航C
017465.OF,20240830,20240630,600519.SH,1907607.0,1300.0,2.22,0.0,长江楚财一年持有C
017464.OF,20240830,20240630,600519.SH,1907607.0,1300.0,2.22,0.0,长江楚财一年持有A
009701.OF,20240830,20240630,600519.SH,586956.0,400.0,3.53,0.0,长江添利C
009700.OF,20240830,20240630,600519.SH,586956.0,400.0,3.53,0.0,长江添利A
016994.OF,20240830,20240630,600519.SH,880434.0,600.0,1.29,0.0,长江惠盈9个月持有C
016993.OF,20240830,20240630,600519.SH,880434.0,600.0,1.29,0.0,长江惠盈9个月持有A
320021.OF,20240830,20240630,600519.SH,3081519.0,2100.0,1.58,0.0,诺安双利
070017.OF,20240830,20240630,600519.SH,275869.32,188.0,0.26,0.0,嘉实量化阿尔法
010697.OF,20240830,20240630,600519.SH,2641302.0,1800.0,3.47,0.0,国联行业先锋6个月持有A
010698.OF,20240830,20240630,600519.SH,2641302.0,1800.0,3.47,0.0,国联行业先锋6个月持有C
001220.OF,20240830,20240630,600519.SH,293478.0,200.0,0.09,0.0,民生加银研究精选
519025.OF,20240830,20240630,600519.SH,1027173.0,700.0,1.9,0.0,海富通领先成长
012765.OF,20240830,20240630,600519.SH,16023898.8,10920.0,3.0,0.0,广发大盘价值A
012766.OF,20240830,20240630,600519.SH,16023898.8,10920.0,3.0,0.0,广发大盘价值C
010470.OF,20240830,20240630,600519.SH,10858686.0,7400.0,1.72,0.0,圆信永丰聚优C
010469.OF,20240830,20240630,600519.SH,10858686.0,7400.0,1.72,0.0,圆信永丰聚优A
020657.OF,20240830,20240630,600519.SH,293478.0,200.0,0.52,0.0,信澳红利智选A
020658.OF,20240830,20240630,600519.SH,293478.0,200.0,0.52,0.0,信澳红利智选C
010997.OF,20240830,20240630,600519.SH,20543460.0,14000.0,1.87,0.0,招商品质升级C
010996.OF,20240830,20240630,600519.SH,20543460.0,14000.0,1.87,0.0,招商品质升级A
012233.OF,20240830,20240630,600519.SH,15701073.0,10700.0,1.68,0.0,招商安盈C
217024.OF,20240830,20240630,600519.SH,15701073.0,10700.0,1.68,0.0,招商安盈A
009897.OF,20240830,20240630,600519.SH,205434.6,140.0,0.01,0.0,广发港股通成长精选C
009896.OF,20240830,20240630,600519.SH,205434.6,140.0,0.01,0.0,广发港股通成长精选A
012528.OF,20240830,20240630,600519.SH,586956.0,400.0,0.25,0.0,广发鑫睿一年持有A
012529.OF,20240830,20240630,600519.SH,586956.0,400.0,0.25,0.0,广发鑫睿一年持有C
000021.OF,20240830,20240630,600519.SH,29478397.71,20089.0,0.83,0.0,华夏优势增长
011092.OF,20240830,20240630,600519.SH,1173912.0,800.0,2.77,0.0,工银双玺6个月持有C
011091.OF,20240830,20240630,600519.SH,1173912.0,800.0,2.77,0.0,工银双玺6个月持有A
009968.OF,20240830,20240630,600519.SH,1467390.0,1000.0,1.53,0.0,金鹰内需成长A
009969.OF,20240830,20240630,600519.SH,1467390.0,1000.0,1.53,0.0,金鹰内需成长C
019863.OF,20240830,20240630,600519.SH,1173912.0,800.0,0.5,0.0,招商稳健优选C
004784.OF,20240830,20240630,600519.SH,1173912.0,800.0,0.5,0.0,招商稳健优选A
008866.OF,20240830,20240630,600519.SH,13023086.25,8875.0,2.44,0.0,博时产业新趋势A
008867.OF,20240830,20240630,600519.SH,13023086.25,8875.0,2.44,0.0,博时产业新趋势C
900059.OF,20240830,20240630,600519.SH,7043472.0,4800.0,2.85,0.0,中信证券成长动力C
900009.OF,20240830,20240630,600519.SH,7043472.0,4800.0,2.85,0.0,中信证券成长动力A
009163.OF,20240830,20240630,600519.SH,59429295.0,40500.0,1.11,0.0,广发医疗保健C
004851.OF,20240830,20240630,600519.SH,59429295.0,40500.0,1.11,0.0,广发医疗保健A
375010.OF,20240830,20240630,600519.SH,1737389.76,1184.0,0.09,0.0,摩根中国优势A
015709.OF,20240830,20240630,600519.SH,1737389.76,1184.0,0.09,0.0,摩根中国优势C
011242.OF,20240830,20240630,600519.SH,1027173.0,700.0,3.42,0.0,东吴进取策略C
580005.OF,20240830,20240630,600519.SH,1027173.0,700.0,3.42,0.0,东吴进取策略A
270022.OF,20240830,20240630,600519.SH,38298879.0,26100.0,4.45,0.0,广发内需增长A
011183.OF,20240830,20240630,600519.SH,38298879.0,26100.0,4.45,0.0,广发内需增长C
009154.OF,20240830,20240630,600519.SH,586956.0,400.0,1.57,0.0,海富通富盈A
009155.OF,20240830,20240630,600519.SH,586956.0,400.0,1.57,0.0,海富通富盈C
010089.OF,20240830,20240630,600519.SH,14673900.0,10000.0,1.65,0.0,工银优质成长C
010088.OF,20240830,20240630,600519.SH,14673900.0,10000.0,1.65,0.0,工银优质成长A
011736.OF,20240830,20240630,600519.SH,440217.0,300.0,2.55,0.0,宝盈祥庆9个月持有A
011737.OF,20240830,20240630,600519.SH,440217.0,300.0,2.55,0.0,宝盈祥庆9个月持有C
006557.OF,20240830,20240630,600519.SH,366847.5,250.0,0.83,0.0,海富通研究精选A
006556.OF,20240830,20240630,600519.SH,366847.5,250.0,0.83,0.0,海富通研究精选C
002136.OF,20240830,20240630,600519.SH,440217.0,300.0,2.4,0.0,广发鑫源C
002135.OF,20240830,20240630,600519.SH,440217.0,300.0,2.4,0.0,广发鑫源A
270001.OF,20240830,20240630,600519.SH,3081519.0,2100.0,0.34,0.0,广发聚富
008831.OF,20240830,20240630,600519.SH,792390.6,540.0,0.43,0.0,海富通安益对冲A
008830.OF,20240830,20240630,600519.SH,792390.6,540.0,0.43,0.0,海富通安益对冲C
007177.OF,20240830,20240630,600519.SH,11298903.0,7700.0,1.97,0.0,浙商智能行业优选A
007217.OF,20240830,20240630,600519.SH,11298903.0,7700.0,1.97,0.0,浙商智能行业优选C
519056.OF,20240830,20240630,600519.SH,440217.0,300.0,0.2,0.0,海富通内需热点
016401.OF,20240830,20240630,600519.SH,4842387.0,3300.0,2.97,0.0,摩根大盘蓝筹C
376510.OF,20240830,20240630,600519.SH,4842387.0,3300.0,2.97,0.0,摩根大盘蓝筹A
210010.OF,20240830,20240630,600519.SH,293478.0,200.0,0.69,0.0,金鹰灵活配置A
210011.OF,20240830,20240630,600519.SH,293478.0,200.0,0.69,0.0,金鹰灵活配置C
012015.OF,20240830,20240630,600519.SH,24945630.0,17000.0,3.43,0.0,工银聚润6个月持有C
012014.OF,20240830,20240630,600519.SH,24945630.0,17000.0,3.43,0.0,工银聚润6个月持有A
010221.OF,20240830,20240630,600519.SH,880434.0,600.0,0.34,0.0,海富通消费核心资产C
010220.OF,20240830,20240630,600519.SH,880434.0,600.0,0.34,0.0,海富通消费核心资产A
519222.OF,20240830,20240630,600519.SH,293478.0,200.0,0.73,0.0,海富通欣益A
519221.OF,20240830,20240630,600519.SH,293478.0,200.0,0.73,0.0,海富通欣益C
012816.OF,20240830,20240630,600519.SH,146739.0,100.0,0.04,0.0,国泰致和A
012817.OF,20240830,20240630,600519.SH,146739.0,100.0,0.04,0.0,国泰致和C
310308.OF,20240830,20240630,600519.SH,4402170.0,3000.0,1.34,0.0,申万菱信盛利精选
