ts_code,name,fund_type,list_date,invest_type,type,market
020022.OF,国泰策略价值,混合型,,灵活配置型,契约型开放式,O
004457.OF,光大多策略智选,混合型,,混合型,契约型开放式,O
004510.OF,九泰久盛量化先锋C,混合型,,灵活配置型,契约型开放式,O
003841.OF,大成惠裕A,债券型,,债券型,契约型开放式,O
004676.OF,中信建投睿信C,混合型,,灵活配置型,契约型开放式,O
001746.OF,易方达瑞富E,混合型,,灵活配置型,契约型开放式,O
001745.OF,易方达瑞富I,混合型,,灵活配置型,契约型开放式,O
004394.OF,华泰柏瑞量化创优,混合型,,灵活配置型,契约型开放式,O
004320.OF,前海开源沪港深乐享生活,混合型,,灵活配置型,契约型开放式,O
400013.OF,东方成长收益A,混合型,,灵活配置型,契约型开放式,O
004263.OF,华安沪港深机会,混合型,,灵活配置型,契约型开放式,O
004635.OF,中信建投睿利C,混合型,,灵活配置型,契约型开放式,O
004512.OF,海富通沪深300指数增强C,股票型,,增强指数型,契约型开放式,O
004513.OF,海富通沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
004636.OF,中信建投智信物联网C,混合型,,灵活配置型,契约型开放式,O
163111.SZ,申万中小LOF,股票型,20170526,被动指数型,契约型开放式,E
002064.OF,华富产业升级A,混合型,,灵活配置型,契约型开放式,O
004569.OF,招商制造业转型C,混合型,,灵活配置型,契约型开放式,O
004099.OF,前海开源沪港深景气行业,混合型,,灵活配置型,契约型开放式,O
004098.OF,前海开源股息率50强,股票型,,股票型,契约型开放式,O
004495.OF,博时量化平衡A,混合型,,平衡型,契约型开放式,O
003998.OF,泓德添利B,货币市场型,,货币型,契约型开放式,O
003997.OF,泓德添利A,货币市场型,,货币型,契约型开放式,O
002161.OF,银华万物互联,混合型,,灵活配置型,契约型开放式,O
004253.OF,国泰黄金ETF联接C,商品型,,黄金现货合约,契约型开放式,O
501016.SH,券商基金LOF,股票型,20170519,被动指数型,契约型开放式,E
161037.SZ,高端制造LOF,股票型,20170511,增强指数型,契约型开放式,E
004250.OF,银河量化优选A,混合型,,混合型,契约型开放式,O
001648.OF,工银新价值A,混合型,,灵活配置型,契约型开放式,O
167003.SZ,鼎弘LOF,混合型,20170606,混合型,契约型开放式,E
004266.OF,招商沪港深科技创新A,混合型,,灵活配置型,契约型开放式,O
004362.OF,摩根安通回报C,混合型,,混合型,契约型开放式,O
004361.OF,摩根安通回报A,混合型,,混合型,契约型开放式,O
159952.SZ,创业板ETF广发,股票型,20170519,被动指数型,契约型开放式,E
003745.OF,广发多元新兴,股票型,,股票型,契约型开放式,O
004499.OF,鹏华丰瑞,债券型,,债券型,契约型开放式,O
003792.OF,民生加银现金宝C,货币市场型,,货币型,契约型开放式,O
501301.SH,香港大盘LOF,股票型,20170508,被动指数型,契约型开放式,E
004545.OF,永赢天天利A,货币市场型,,货币型,契约型开放式,O
160723.SZ,嘉实原油LOF,股票型,20170505,股票型,契约型开放式,E
004419.OF,汇添富精选美元债A人民币,债券型,,债券型,契约型开放式,O
004420.OF,汇添富精选美元债C人民币,债券型,,债券型,契约型开放式,O
004568.OF,长城工资宝B,货币市场型,,货币型,契约型开放式,O
004422.OF,汇添富精选美元债C美元现汇,债券型,,债券型,契约型开放式,O
004421.OF,汇添富精选美元债A美元现汇,债券型,,债券型,契约型开放式,O
004493.OF,华泰保兴货币A,货币市场型,,货币型,契约型开放式,O
004494.OF,华泰保兴货币B,货币市场型,,货币型,契约型开放式,O
004469.OF,汇添富鑫益定开A,债券型,,债券型,契约型开放式,O
004470.OF,汇添富鑫益定开C,债券型,,债券型,契约型开放式,O
519632.OF,银河君辉3个月,债券型,,债券型,契约型开放式,O
004589.OF,民生加银腾元宝B,货币市场型,,货币型,契约型开放式,O
519334.OF,浦银安盛盛勤3个月定开A,债券型,,债券型,契约型开放式,O
519335.OF,浦银安盛盛勤3个月定开C,债券型,,债券型,契约型开放式,O
004413.OF,建信民丰回报,混合型,,混合型,契约型开放式,O
003537.OF,招商招利宝A,货币市场型,,货币型,契约型开放式,O
003538.OF,招商招利宝B,货币市场型,,货币型,契约型开放式,O
003390.OF,江信一年定开,债券型,,债券型,契约型开放式,O
004449.OF,上银慧增利B,货币市场型,,货币型,契约型开放式,O
004547.OF,华夏稳定双利债券A,债券型,,债券型,契约型开放式,O
003542.OF,财通纯债C,债券型,,债券型,契约型开放式,O
003204.OF,财通收益增强C,债券型,,债券型,契约型开放式,O
004437.OF,汇添富年年泰C,混合型,,混合型,契约型开放式,O
004436.OF,汇添富年年泰A,混合型,,混合型,契约型开放式,O
519654.OF,银河丰利,债券型,,债券型,契约型开放式,O
003205.OF,财通可转债C,债券型,,债券型,契约型开放式,O
003184.OF,财通中证ESG100指数增强C,股票型,,增强指数型,契约型开放式,O
004152.OF,先锋日添利B,货币市场型,,货币型,契约型开放式,O
004151.OF,先锋日添利A,货币市场型,,货币型,契约型开放式,O
004390.OF,平安转型创新A,混合型,,灵活配置型,契约型开放式,O
004391.OF,平安转型创新C,混合型,,灵活配置型,契约型开放式,O
002004.OF,工银新机遇C,混合型,,灵活配置型,契约型开放式,O
004434.OF,博时逆向投资A,混合型,,混合型,契约型开放式,O
003545.OF,东兴兴利A,债券型,,债券型,契约型开放式,O
002003.OF,工银新机遇A,混合型,,灵活配置型,契约型开放式,O
004435.OF,博时逆向投资C,混合型,,混合型,契约型开放式,O
004278.OF,东方红智逸沪港深,混合型,,混合型,契约型开放式,O
002276.OF,中邮纯债恒利A,债券型,,债券型,契约型开放式,O
002277.OF,中邮纯债恒利C,债券型,,债券型,契约型开放式,O
004548.OF,中银中高等级C,债券型,,债券型,契约型开放式,O
004448.OF,博时汇智回报,混合型,,灵活配置型,契约型开放式,O
004218.OF,前海开源裕和A,混合型,,混合型,契约型开放式,O
161631.SZ,人工智能LOF,股票型,20170419,被动指数型,契约型开放式,E
004292.OF,鹏华沪深港互联网,股票型,,股票型,契约型开放式,O
004332.OF,恒生前海沪港深新兴,混合型,,混合型,契约型开放式,O
004139.OF,中邮军民融合,混合型,,灵活配置型,契约型开放式,O
004387.OF,广发汇安18个月C,债券型,,债券型,契约型开放式,O
004386.OF,广发汇安18个月A,债券型,,债券型,契约型开放式,O
004417.OF,兴全货币B,货币市场型,,货币型,契约型开放式,O
004093.OF,金元顺安桉盛A,债券型,,债券型,契约型开放式,O
003361.OF,前海开源瑞和C,债券型,,债券型,契约型开放式,O
003360.OF,前海开源瑞和A,债券型,,债券型,契约型开放式,O
519212.OF,万家宏观择时多策略A,混合型,,灵活配置型,契约型开放式,O
004477.OF,嘉实沪港深回报,混合型,,混合型,契约型开放式,O
004341.OF,农银汇理尖端科技,混合型,,灵活配置型,契约型开放式,O
004501.OF,嘉实现金添利,货币市场型,,货币型,契约型开放式,O
501019.SH,军工基金LOF,股票型,20170421,被动指数型,契约型开放式,E
004261.OF,招商招禧宝A,货币市场型,,货币型,契约型开放式,O
004262.OF,招商招禧宝B,货币市场型,,货币型,契约型开放式,O
004148.OF,圆信永丰多策略精选,混合型,,混合型,契约型开放式,O
004393.OF,安信企业价值优选A,混合型,,灵活配置型,契约型开放式,O
003197.OF,光大安诚A,债券型,,债券型,契约型开放式,O
003198.OF,光大安诚C,债券型,,债券型,契约型开放式,O
004357.OF,南方智慧精选,混合型,,灵活配置型,契约型开放式,O
003009.OF,国联盈泽中短债A,债券型,,债券型,契约型开放式,O
003025.OF,新华红利回报,混合型,,灵活配置型,契约型开放式,O
003010.OF,国联盈泽中短债C,债券型,,债券型,契约型开放式,O
002602.OF,易方达丰惠,混合型,,混合型,契约型开放式,O
004374.OF,华泰保兴吉年丰A,混合型,,混合型,契约型开放式,O
004264.OF,海富通瑞合纯债,债券型,,债券型,契约型开放式,O
004375.OF,华泰保兴吉年丰C,混合型,,混合型,契约型开放式,O
003680.OF,华润元大润泰双鑫A,债券型,,债券型,契约型开放式,O
003723.OF,华润元大润泰双鑫C,债券型,,债券型,契约型开放式,O
167703.OF,德邦量化优选C,股票型,,股票型,契约型开放式,O
167702.OF,德邦量化优选A,股票型,,股票型,契约型开放式,O
004141.OF,兴业瑞丰6个月,债券型,,债券型,契约型开放式,O
004319.OF,国寿安保尊裕优化回报C,债券型,,债券型,契约型开放式,O
004318.OF,国寿安保尊裕优化回报A,债券型,,债券型,契约型开放式,O
004075.OF,交银医药创新A,股票型,,股票型,契约型开放式,O
004063.OF,华夏恒融,债券型,,债券型,契约型开放式,O
003494.OF,富国天惠精选成长C,混合型,,混合型,契约型开放式,O
004277.OF,浦银安盛安和回报C,混合型,,混合型,契约型开放式,O
002005.OF,工银新得利,混合型,,混合型,契约型开放式,O
004276.OF,浦银安盛安和回报A,混合型,,混合型,契约型开放式,O
004316.OF,前海开源沪港深裕鑫A,混合型,,灵活配置型,契约型开放式,O
004317.OF,前海开源沪港深裕鑫C,混合型,,灵活配置型,契约型开放式,O
673100.OF,西部利得沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
004209.OF,大成智惠量化多策略A,混合型,,灵活配置型,契约型开放式,O
519331.OF,浦银安盛盛跃纯债C,债券型,,债券型,契约型开放式,O
519330.OF,浦银安盛盛跃纯债A,债券型,,债券型,契约型开放式,O
004453.OF,前海开源盈鑫A,混合型,,灵活配置型,契约型开放式,O
004454.OF,前海开源盈鑫C,混合型,,灵活配置型,契约型开放式,O
004038.OF,中银富享定期开放,债券型,,债券型,契约型开放式,O
004355.OF,嘉实丰和A,混合型,,灵活配置型,契约型开放式,O
511770.SH,金鹰增益货币ETF,货币市场型,20170410,货币型,契约型开放式,E
003770.OF,中银丰庆,债券型,,债券型,契约型开放式,O
003593.OF,国泰景气行业,混合型,,灵活配置型,契约型开放式,O
003952.OF,兴业嘉瑞6个月定开A,债券型,,债券型,契约型开放式,O
003953.OF,兴业嘉瑞6个月定开C,债券型,,债券型,契约型开放式,O
001725.OF,汇添富中国高端制造A,股票型,,股票型,契约型开放式,O
004373.OF,金鹰现金增益B,货币市场型,,货币型,契约型开放式,O
004372.OF,金鹰现金增益A,货币市场型,,货币型,契约型开放式,O
003866.OF,博时富诚纯债,债券型,,债券型,契约型开放式,O
003441.OF,招商招享纯债C,债券型,,债券型,契约型开放式,O
003440.OF,招商招享纯债A,债券型,,债券型,契约型开放式,O
004031.OF,鑫元添利三个月定开债,债券型,,债券型,契约型开放式,O
004127.OF,鹏华丰康A,债券型,,债券型,契约型开放式,O
004066.OF,嘉实稳熙纯债,债券型,,债券型,契约型开放式,O
004249.OF,安信中国制造2025沪港深,混合型,,灵活配置型,契约型开放式,O
003984.OF,嘉实新能源新材料A,股票型,,股票型,契约型开放式,O
003985.OF,嘉实新能源新材料C,股票型,,股票型,契约型开放式,O
004438.OF,鹏华永安18个月,债券型,,债券型,契约型开放式,O
003957.OF,安信量化精选沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
003958.OF,安信量化精选沪深300指数增强C,股票型,,增强指数型,契约型开放式,O
004244.OF,东方周期优选A,混合型,,灵活配置型,契约型开放式,O
004042.OF,华夏鼎茂A,债券型,,债券型,契约型开放式,O
004043.OF,华夏鼎茂C,债券型,,债券型,契约型开放式,O
004331.OF,太平日日鑫B,货币市场型,,货币型,契约型开放式,O
004330.OF,太平日日鑫A,货币市场型,,货币型,契约型开放式,O
004123.OF,兴银长盈三个月定开A,债券型,,债券型,契约型开放式,O
004189.OF,华商消费行业,股票型,,股票型,契约型开放式,O
004122.OF,兴银长益三个月定开,债券型,,债券型,契约型开放式,O
001880.OF,长城中国智造A,混合型,,灵活配置型,契约型开放式,O
004455.OF,中欧康裕C,混合型,,混合型,契约型开放式,O
004442.OF,中欧康裕A,混合型,,混合型,契约型开放式,O
003697.OF,华夏睿磐泰盛,混合型,,混合型,契约型开放式,O
000762.OF,汇添富绝对收益策略A,混合型,,混合型,契约型开放式,O
003845.OF,汇安丰恒A,混合型,,灵活配置型,契约型开放式,O
004399.OF,融通汇财宝E,货币市场型,,货币型,契约型开放式,O
004459.OF,鑫元瑞利定期开放,债券型,,债券型,契约型开放式,O
003650.OF,融通通润,债券型,,债券型,契约型开放式,O
003846.OF,汇安丰恒C,混合型,,灵活配置型,契约型开放式,O
161036.SZ,娱乐增强LOF,股票型,20170324,增强指数型,契约型开放式,E
004315.OF,前海开源沪港深新硬件C,混合型,,灵活配置型,契约型开放式,O
004314.OF,前海开源沪港深新硬件A,混合型,,灵活配置型,契约型开放式,O
003533.OF,汇添富鑫利定期开放C,债券型,,债券型,契约型开放式,O
003532.OF,汇添富鑫利定期开放A,债券型,,债券型,契约型开放式,O
675093.OF,西部利得祥逸C,债券型,,债券型,契约型开放式,O
675091.OF,西部利得祥逸A,债券型,,债券型,契约型开放式,O
004260.OF,德邦稳盈增长A,混合型,,灵活配置型,契约型开放式,O
004178.OF,圆信永丰丰润A,货币市场型,,货币型,契约型开放式,O
000873.OF,华安现金宝A,货币市场型,,货币型,契约型开放式,O
003451.OF,招商招信3个月C,债券型,,债券型,契约型开放式,O
003450.OF,招商招信3个月A,债券型,,债券型,契约型开放式,O
004179.OF,圆信永丰丰润B,货币市场型,,货币型,契约型开放式,O
004158.OF,中信保诚至诚B,混合型,,灵活配置型,契约型开放式,O
004157.OF,中信保诚至诚A,混合型,,灵活配置型,契约型开放式,O
512900.SH,证券ETF基金,股票型,20170331,被动指数型,契约型开放式,E
675111.OF,西部利得汇享A,债券型,,债券型,契约型开放式,O
675113.OF,西部利得汇享C,债券型,,债券型,契约型开放式,O
003853.OF,金鹰信息产业A,股票型,,股票型,契约型开放式,O
164509.SZ,国富恒利债券LOF,债券型,20170407,债券型,契约型开放式,E
164510.OF,国富恒利C,债券型,,债券型,契约型开放式,O
004140.OF,兴业福鑫,债券型,,债券型,契约型开放式,O
004463.OF,鹏华丰玉A,债券型,,债券型,契约型开放式,O
519228.OF,海富通欣享C,混合型,,灵活配置型,契约型开放式,O
519229.OF,海富通欣享A,混合型,,灵活配置型,契约型开放式,O
000874.OF,华安现金宝B,货币市场型,,货币型,契约型开放式,O
004006.OF,东方民丰回报赢安C,混合型,,混合型,契约型开放式,O
003461.OF,嘉实稳元纯债A,债券型,,债券型,契约型开放式,O
004458.OF,博时华盈纯债A,债券型,,债券型,契约型开放式,O
004005.OF,东方民丰回报赢安A,混合型,,混合型,契约型开放式,O
004138.OF,上银鑫达A,混合型,,灵活配置型,契约型开放式,O
004388.OF,鹏华丰享,债券型,,债券型,契约型开放式,O
004441.OF,富荣富兴纯债,债券型,,债券型,契约型开放式,O
003999.OF,富荣富祥纯债A,债券型,,债券型,契约型开放式,O
004301.OF,国寿安保稳信A,混合型,,混合型,契约型开放式,O
004224.OF,南方军工改革A,混合型,,灵活配置型,契约型开放式,O
004302.OF,国寿安保稳信C,混合型,,混合型,契约型开放式,O
004048.OF,华夏新锦汇A,混合型,,灵活配置型,契约型开放式,O
004400.OF,金信民兴A,债券型,,债券型,契约型开放式,O
003868.OF,招商招景纯债C,债券型,,债券型,契约型开放式,O
003867.OF,招商招景纯债A,债券型,,债券型,契约型开放式,O
004401.OF,金信民兴C,债券型,,债券型,契约型开放式,O
004070.OF,南方中证全指证券公司ETF联接C,股票型,,被动指数型,契约型开放式,O
004069.OF,南方中证全指证券公司ETF联接A,股票型,,被动指数型,契约型开放式,O
001825.OF,建信中国制造2025A,股票型,,股票型,契约型开放式,O
004049.OF,华夏新锦汇C,混合型,,灵活配置型,契约型开放式,O
004087.OF,银华添润A,债券型,,债券型,契约型开放式,O
003318.OF,景顺长城中证500行业中性低波动A,股票型,,被动指数型,契约型开放式,O
004286.OF,华富天盈B,货币市场型,,货币型,契约型开放式,O
519784.OF,交银境尚收益A,债券型,,债券型,契约型开放式,O
519785.OF,交银境尚收益C,债券型,,债券型,契约型开放式,O
004285.OF,华富天盈A,货币市场型,,货币型,契约型开放式,O
004083.OF,国联安鑫隆A,混合型,,混合型,契约型开放式,O
004084.OF,国联安鑫隆C,混合型,,混合型,契约型开放式,O
004195.OF,招商中证1000指数增强C,股票型,,增强指数型,契约型开放式,O
004194.OF,招商中证1000指数增强A,股票型,,增强指数型,契约型开放式,O
004200.OF,博时富瑞纯债A,债券型,,债券型,契约型开放式,O
003979.OF,中信建投稳祥C,债券型,,债券型,契约型开放式,O
003978.OF,中信建投稳祥A,债券型,,债券型,契约型开放式,O
004020.OF,广发景祥纯债,债券型,,债券型,契约型开放式,O
004104.OF,中信保诚稳鑫A,债券型,,债券型,契约型开放式,O
003238.OF,新华外延增长主题,混合型,,灵活配置型,契约型开放式,O
004105.OF,中信保诚稳鑫C,债券型,,债券型,契约型开放式,O
004131.OF,国联安鑫发A,混合型,,混合型,契约型开放式,O
004132.OF,国联安鑫发C,混合型,,混合型,契约型开放式,O
004082.OF,国联安鑫乾C,混合型,,混合型,契约型开放式,O
004081.OF,国联安鑫乾A,混合型,,混合型,契约型开放式,O
004238.OF,永赢瑞益A,债券型,,债券型,契约型开放式,O
675100.OF,西部利得得尊A,债券型,,债券型,契约型开放式,O
003457.OF,国泰润泰纯债A,债券型,,债券型,契约型开放式,O
003403.OF,华商瑞丰短债A,债券型,,债券型,契约型开放式,O
004407.OF,招商上证消费80ETF联接C,股票型,,被动指数型,契约型开放式,O
004408.OF,招商深证100C,股票型,,被动指数型,契约型开放式,O
004130.OF,国联安鑫汇C,混合型,,混合型,契约型开放式,O
004129.OF,国联安鑫汇A,混合型,,混合型,契约型开放式,O
004142.OF,招商盛合A,混合型,,灵活配置型,契约型开放式,O
004143.OF,招商盛合C,混合型,,灵活配置型,契约型开放式,O
004321.OF,前海开源沪港深强国产业,混合型,,灵活配置型,契约型开放式,O
001901.OF,前海开源沪港深隆鑫A,混合型,,灵活配置型,契约型开放式,O
001902.OF,前海开源沪港深隆鑫C,混合型,,灵活配置型,契约型开放式,O
004366.OF,博时汇享纯债A,债券型,,债券型,契约型开放式,O
004367.OF,博时汇享纯债C,债券型,,债券型,契约型开放式,O
004032.OF,工银丰淳,债券型,,债券型,契约型开放式,O
162719.SZ,石油LOF,股票型,20170317,被动指数型,契约型开放式,E
004243.OF,广发道琼斯美国石油C人民币,股票型,,被动指数型,契约型开放式,O
003670.OF,国联物联网主题,混合型,,灵活配置型,契约型开放式,O
004230.OF,永赢添益,债券型,,债券型,契约型开放式,O
004335.OF,华宝新飞跃,混合型,,灵活配置型,契约型开放式,O
003517.OF,国泰润利纯债A,债券型,,债券型,契约型开放式,O
003561.OF,诺德成长精选A,混合型,,灵活配置型,契约型开放式,O
004252.OF,国泰安益C,混合型,,灵活配置型,契约型开放式,O
002920.OF,中欧短债A,债券型,,债券型,契约型开放式,O
004282.OF,博时兴荣B,货币市场型,,货币型,契约型开放式,O
004398.OF,融通现金宝B,货币市场型,,货币型,契约型开放式,O
003562.OF,诺德成长精选C,混合型,,灵活配置型,契约型开放式,O
004344.OF,南方大数据100C,股票型,,被动指数型,契约型开放式,O
004346.OF,南方小康产业ETF联接C,股票型,,被动指数型,契约型开放式,O
004347.OF,南方中证500信息技术ETF联接C,股票型,,被动指数型,契约型开放式,O
003388.OF,招商招益宝A,货币市场型,,货币型,契约型开放式,O
004410.OF,招商央视财经50C,股票型,,被动指数型,契约型开放式,O
004409.OF,招商深证TMT50ETF联接C,股票型,,被动指数型,契约型开放式,O
003389.OF,招商招益宝B,货币市场型,,货币型,契约型开放式,O
004343.OF,南方创业板ETF联接C,股票型,,被动指数型,契约型开放式,O
004342.OF,南方沪深300ETF联接C,股票型,,被动指数型,契约型开放式,O
004024.OF,华泰保兴尊诚,债券型,,债券型,契约型开放式,O
004345.OF,南方深成ETF联接C,股票型,,被动指数型,契约型开放式,O
004348.OF,南方中证500ETF联接C,股票型,,被动指数型,契约型开放式,O
519193.OF,万家消费成长,股票型,,股票型,契约型开放式,O
002586.OF,金鹰添利中长期信用债A,债券型,,债券型,契约型开放式,O
002587.OF,金鹰添利中长期信用债C,债券型,,债券型,契约型开放式,O
004100.OF,鹏华安益增强,混合型,,混合型,契约型开放式,O
001657.OF,长安鑫富领先A,混合型,,灵活配置型,契约型开放式,O
004124.OF,民生加银鑫升纯债,债券型,,债券型,契约型开放式,O
002631.OF,江信瑞福C,混合型,,灵活配置型,契约型开放式,O
002630.OF,江信瑞福A,混合型,,灵活配置型,契约型开放式,O
501100.OF,博时安康18个月定开,债券型,,债券型,契约型开放式,O
004028.OF,广发景源纯债C,债券型,,债券型,契约型开放式,O
004027.OF,广发景源纯债A,债券型,,债券型,契约型开放式,O
003195.OF,光大永利纯债A,债券型,,债券型,契约型开放式,O
003196.OF,光大永利纯债C,债券型,,债券型,契约型开放式,O
004369.OF,前海开源聚财宝B,货币市场型,,货币型,契约型开放式,O
004368.OF,前海开源聚财宝A,货币市场型,,货币型,契约型开放式,O
000829.OF,易方达天天发A,货币市场型,,货币型,契约型开放式,O
003898.OF,永赢丰益,债券型,,债券型,契约型开放式,O
001581.OF,华安沪港深通精选A,混合型,,灵活配置型,契约型开放式,O
004108.OF,中信保诚稳泰A,债券型,,债券型,契约型开放式,O
004109.OF,中信保诚稳泰C,债券型,,债券型,契约型开放式,O
004046.OF,华夏新锦顺A,混合型,,灵活配置型,契约型开放式,O
004061.OF,华夏鼎隆A,债券型,,债券型,契约型开放式,O
000830.OF,易方达天天发B,货币市场型,,货币型,契约型开放式,O
004062.OF,华夏鼎隆C,债券型,,债券型,契约型开放式,O
004045.OF,金鹰添润定开,债券型,,债券型,契约型开放式,O
004117.OF,大成惠祥纯债A,债券型,,债券型,契约型开放式,O
004334.OF,博时广利纯债3个月,债券型,,债券型,契约型开放式,O
004307.OF,博时富元纯债,债券型,,债券型,契约型开放式,O
001603.OF,易方达安盈回报A,混合型,,混合型,契约型开放式,O
004047.OF,华夏新锦顺C,混合型,,灵活配置型,契约型开放式,O
519226.OF,海富通瑞利,债券型,,债券型,契约型开放式,O
004333.OF,金鹰元盛E,债券型,,债券型,契约型开放式,O
004021.OF,广发汇富一年A,债券型,,债券型,契约型开放式,O
004022.OF,广发汇富一年C,债券型,,债券型,契约型开放式,O
003923.OF,长盛盛康纯债C,债券型,,债券型,契约型开放式,O
003922.OF,长盛盛康纯债A,债券型,,债券型,契约型开放式,O
004169.OF,万家现金增利A,货币市场型,,货币型,契约型开放式,O
004170.OF,万家现金增利B,货币市场型,,货币型,契约型开放式,O
004102.OF,中信保诚稳悦A,债券型,,债券型,契约型开放式,O
004103.OF,中信保诚稳悦C,债券型,,债券型,契约型开放式,O
004279.OF,国寿安保稳荣A,混合型,,混合型,契约型开放式,O
004258.OF,国寿安保稳嘉A,混合型,,混合型,契约型开放式,O
004280.OF,国寿安保稳荣C,混合型,,混合型,契约型开放式,O
004259.OF,国寿安保稳嘉C,混合型,,混合型,契约型开放式,O
004056.OF,华夏惠利A,货币市场型,,货币型,契约型开放式,O
004251.OF,华夏惠利B,货币市场型,,货币型,契约型开放式,O
004322.OF,创金合信尊隆纯债A,债券型,,债券型,契约型开放式,O
004190.OF,招商沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
004191.OF,招商沪深300指数增强C,股票型,,增强指数型,契约型开放式,O
003188.OF,博时聚源纯债A,债券型,,债券型,契约型开放式,O
003548.OF,宏利沪深300指数增强C,股票型,,增强指数型,契约型开放式,O
003550.OF,宏利改革动力C,混合型,,灵活配置型,契约型开放式,O
003747.OF,万家鑫享纯债A,债券型,,债券型,契约型开放式,O
003748.OF,万家鑫享纯债C,债券型,,债券型,契约型开放式,O
519175.OF,浦银安盛经济带崛起A,混合型,,灵活配置型,契约型开放式,O
003567.OF,华夏行业景气,混合型,,混合型,契约型开放式,O
675123.OF,西部利得汇逸C,债券型,,债券型,契约型开放式,O
675121.OF,西部利得汇逸A,债券型,,债券型,契约型开放式,O
004206.OF,华商元亨A,混合型,,灵活配置型,契约型开放式,O
004199.OF,华富天益B,货币市场型,,货币型,契约型开放式,O
512580.SH,环保ETF,股票型,20170228,被动指数型,契约型开放式,E
003598.OF,华商润丰A,混合型,,灵活配置型,契约型开放式,O
003973.OF,国富美元债一年持有美元现汇,债券型,,债券型,契约型开放式,O
003884.OF,汇安沪深300指数增强A,股票型,,增强指数型,契约型开放式,O
003885.OF,汇安沪深300指数增强C,股票型,,增强指数型,契约型开放式,O
003315.OF,景顺长城政策性金融债A,债券型,,债券型,契约型开放式,O
001364.OF,大成景润A,混合型,,灵活配置型,契约型开放式,O
501032.SH,财通福盛混合LOF,混合型,20170421,混合型,契约型开放式,E
003858.OF,前海开源周期优选C,混合型,,灵活配置型,契约型开放式,O
003857.OF,前海开源周期优选A,混合型,,灵活配置型,契约型开放式,O
004092.OF,博时沪港深价值优选C,混合型,,灵活配置型,契约型开放式,O
003956.OF,南方产业智选,股票型,,股票型,契约型开放式,O
004091.OF,博时沪港深价值优选A,混合型,,灵活配置型,契约型开放式,O
001844.OF,九泰久益C,混合型,,灵活配置型,契约型开放式,O
001782.OF,九泰久益A,混合型,,灵活配置型,契约型开放式,O
003972.OF,国富美元债一年持有人民币,债券型,,债券型,契约型开放式,O
004133.OF,中航航行宝A,货币市场型,,货币型,契约型开放式,O
004198.OF,华富天益A,货币市场型,,货币型,契约型开放式,O
002910.OF,易方达供给改革,混合型,,灵活配置型,契约型开放式,O
001668.OF,汇添富全球移动互联A,混合型,,灵活配置型,契约型开放式,O
004107.OF,中信保诚稳丰C,债券型,,债券型,契约型开放式,O
004106.OF,中信保诚稳丰A,债券型,,债券型,契约型开放式,O
673090.OF,西部利得个股精选A,股票型,,股票型,契约型开放式,O
004076.OF,国联安锐意成长,混合型,,混合型,契约型开放式,O
003387.OF,工银全球美元债C,债券型,,债券型,契约型开放式,O
004126.OF,浦银安盛稳健增利A,债券型,,债券型,契约型开放式,O
003386.OF,工银全球美元债A美元现汇,债券型,,债券型,契约型开放式,O
003385.OF,工银全球美元债A人民币,债券型,,债券型,契约型开放式,O
161233.SZ,国投瑞泰LOF,混合型,20170227,灵活配置型,契约型开放式,E
004001.OF,宏利恒利A,债券型,,债券型,契约型开放式,O
004002.OF,宏利恒利C,债券型,,债券型,契约型开放式,O
003794.OF,宏利溢利C,债券型,,债券型,契约型开放式,O
003793.OF,宏利溢利A,债券型,,债券型,契约型开放式,O
003813.OF,泰康金泰回报3个月,混合型,,混合型,契约型开放式,O
004052.OF,华夏鼎智A,债券型,,债券型,契约型开放式,O
004073.OF,金元顺安金通宝B,货币市场型,,货币型,契约型开放式,O
004053.OF,华夏鼎智C,债券型,,债券型,契约型开放式,O
004226.OF,国寿安保稳诚C,混合型,,混合型,契约型开放式,O
004168.OF,博时富嘉纯债,债券型,,债券型,契约型开放式,O
004225.OF,国寿安保稳诚A,混合型,,混合型,契约型开放式,O
004072.OF,金元顺安金通宝A,货币市场型,,货币型,契约型开放式,O
002925.OF,广发集源A,债券型,,债券型,契约型开放式,O
002926.OF,广发集源C,债券型,,债券型,契约型开放式,O
004242.OF,兴业稳康三年,债券型,,债券型,契约型开放式,O
519746.OF,交银丰享收益A,债券型,,债券型,契约型开放式,O
004267.OF,金鹰持久增利E,债券型,,债券型,契约型开放式,O
004241.OF,中欧时代先锋C,股票型,,股票型,契约型开放式,O
004236.OF,中欧新动力C,混合型,,混合型,契约型开放式,O
004235.OF,中欧价值智选回报C,混合型,,混合型,契约型开放式,O
004234.OF,中欧数据挖掘多因子C,混合型,,灵活配置型,契约型开放式,O
501029.SH,红利基金LOF,股票型,20170213,被动指数型,契约型开放式,E
003504.OF,景顺长城景颐丰利A,债券型,,债券型,契约型开放式,O
003505.OF,景顺长城景颐丰利C,债券型,,债券型,契约型开放式,O
003359.OF,大成互联网+大数据C,股票型,,被动指数型,契约型开放式,O
004180.OF,南方宏元定开,债券型,,债券型,契约型开放式,O
004246.OF,德邦锐乾A,债券型,,债券型,契约型开放式,O
004247.OF,德邦锐乾C,债券型,,债券型,契约型开放式,O
